Title,Note,URL,Tags,Comment
,,,,
Bar B,,https://www.google.com/maps/place/Bar+B/data=!4m2!3m1!1s0x89c259bdc86aca37:0x939f136fe7fb9039,,
Mighty Quinn's Barbeque,,https://www.google.com/maps/place/Mighty+Quinn's+Barbeque/data=!4m2!3m1!1s0x89c2599c9af98d99:0x92b0b83f0cd86ca8,,
