Title,Note,URL,Tags,Comment
,,,,
Main Tower Restaurant & Lounge,,https://www.google.com/maps/place/Main+Tower+Restaurant+%26+Lounge/data=!4m2!3m1!1s0x47bd0eac7a19bf27:0x96f8bd3f5d386645,,
Heimat,,https://www.google.com/maps/place/Heimat/data=!4m2!3m1!1s0x47bd0ea8d09ccabd:0x85ff695bbe529a3f,,
Villa Merton,,https://www.google.com/maps/place/Villa+Merton/data=!4m2!3m1!1s0x47bd09473acdf94b:0xfa020da31ef1e1c5,,
